529217721633079000,391602158,288,240,"-Yo te sugiero que veas por otros lares, el te har� da�o.   Y aja, no s� que hacer.",4.747907,-74.111883,2014-11-03 10:25:11
529217637998678000,608214782,4861,5347,"'@DatoFemenino: ? SIGUEME Y TE SIGO ? ? Te Sigo Al instante ? ? Cumplo ? ? #SIGUEMEYTESIGO ? #RT para CONFIRMAR ? y en #Instagram: http:",4.63403,-74.197082,2014-11-03 10:24:51
529217813941346000,2280574761,136,502,"#EMABiggestFansJustinBieber",4.716176,-74.093076,2014-11-03 10:25:33
529217874033147000,391602158,288,240,"Es que pasa de nuevo a mi casa y te veo como siempre, la persona m�s linda y t� s�lo me ves.",4.747904,-74.111887,2014-11-03 10:25:48
529217916118765000,608214782,4861,5347,"#SeguidorSeguro http://t.co/FQAwBseaNI",4.634028,-74.197098,2014-11-03 10:25:58
529218048633630000,2280574761,136,502,"I believe in justin and are you believe in justin? #EMABiggestFansJustinBieber",4.716197,-74.093073,2014-11-03 10:26:29
529218171065368000,391602158,288,240,"Yo en alg�n momento lo vi como una diversi�n, y me arrepiento por ello.",4.747933,-74.111894,2014-11-03 10:26:59
529218213968871000,608214782,4861,5347,"'@Peaches_HQ: #RETWEET THIS! FOLLOW ME &amp; @1017SluttyBoy &amp; EVERYONE ELSE THAT RETWEETS THIS FOR 50+ FOLLOWERS FAST! #Follow2BeFollowed",4.634024,-74.197117,2014-11-03 10:27:09
529218574288945000,335441807,68,211,"@montanertwiter hola hermoso",4.710853,-74.068253,2014-11-03 10:28:35
529218477106532000,1180020318,13889,5,"S�lo 4 caracteres ten�a la Tendencia m�s corta del domingo 2 en Colombia: http://t.co/txV7pufH4L #trndnl",4.6564,-74.1178,2014-11-03 10:28:12
529218683642867000,608214782,4861,5347,"'@_o_DOGFATHER_o_:  ???? RETWEET   ???? FOLLOW ALL WHO RT   ???? #FOLLOWBACK  ???? GAIN WITH #MGWV  ???? #FOLLOW ? @team__mgwv'",4.634012,-74.197046,2014-11-03 10:29:01
529219125126905000,507947957,125,265,"Pa que me Calientas pa que tu me tientas.",4.593503,-74.081258,2014-11-03 10:30:46
529218725837570000,2885277499,3,25,"@DONOMAR buenos d�as jefe de jefes'",4.634149,-74.180208,2014-11-03 10:29:11
529218744871301000,107426609,131,237,"Por qu� los ni�os que viven en la calle, son maduros?  Porque duermen en envueltos en papel peri�dico !! Jajaja !!!",4.759537,-74.036998,2014-11-03 10:29:15
529218843189997000,426084171,1087,719,"Esto en una enfermedad; FIN..NUEVA VIDA",4.63958,-74.127818,2014-11-03 10:29:39
529219658646556000,1167435588,755,696,"Where is the love?",4.648464,-74.073756,2014-11-03 10:32:53
